Unnamed: 0,Substraattemperatuur Arabella Vers (goot 6 bak 5) (8C6) - Temperature (°C) - averages,Substraattemperatuur Arabella vers (goot 4 bak 5) (8C3) - Temperature (°C) - averages,Substraattemperatuur - Arabella vers (Goot 5 bak 5) (A19) - Temperature (°C) - averages,Plant bladtemperatuur °C (afd. 03.4) - Temperature (°C) - averages,Planttemperatuur Arabella Vers Goot 4 (4DB) - Surface temperature (°C) - averages,Planttemperatuur Arabella Goot 6 (919) - Surface temperature (°C) - averages,"regen (1=nat, 0=droog) - Boolean 0/1 (number) - averages",Cyclische belichting 3.4 - % (%) - averages,watergift - pH  (afd 03.4) - pH (pH) - averages,buiten RV - % - Humidity (%) - averages,absoluut vochtgehalte buitenlucht - g/m³ - Absolute humidity (g/kg) - averages,belichting: aan  (afd 03.4) - Percentage (%) - averages,Outside PAR-sensor - PAR (μmol m−2 s−1) - averages,ventilatietemp: ber  - °C  (afd 03.4) - Temperature (°C) - averages,PAR-sensor (afd. 3.4) - PAR (μmol m−2 s−1) - averages,3.4 PAR Goot 3 (055) - PAR (μmol m−2 s−1) - averages,Netto stralingsmeter (Afd 3.4) - Radiation (W/m2) - averages,watergift - l/m²  (afd 03.4) - Irrigation per square meter (l/m2) - averages,Multilayer Tower 1 table 3 - Leaf Temp (B5D) - Surface temperature (°C) - averages,buitentemperatuur - °C - Temperature (°C) - averages,RV kas - %  (afd 03.4) - Humidity (%) - averages,CO2 kas - ppm  (afd 03.4) - CO2 (ppm) - averages,kastemperatuur - °C  (afd 03.4) - Temperature (°C) - averages,Planttemperatuur goot 5 (Arabella Vers) (C8F) - Surface temperature (°C) - averages
2021-05-08 02:00:00,0.19716523749479492,-0.177977478015998,-0.1982007710411646,-1.2639526628875837,-1.2713330055065246,-1.2312526977028782,-0.335933806034463,-0.22016294648655657,-1.1797546803769572,0.44329625153585445,-1.3242447528648003,0.0,-0.6694167725343698,-0.035251632763876294,-0.6315358340008876,-0.6661778054815976,-0.7839807203345811,-0.7870326398998192,-0.8701942851415712,-1.6723869008116061,0.17370949381503967,1.435693066796529,-1.2456398890437883,-1.229631815123627
2021-05-08 03:00:00,0.08641279931659981,-0.35790070463058365,-0.37956774891689044,-1.3072277608808265,-1.3168825969879874,-1.2534027473922185,-0.335933806034463,-0.22016294648655657,-1.3392567960405592,0.4568092831650795,-1.3586434131261016,0.0,-0.6702139275796593,-0.035251632763876294,-0.6315358340008876,-0.6661778054815976,-0.8164242635421662,-0.9255752777686983,-0.9287459307149504,-1.7116614138347932,0.17370949381503967,1.754103757376527,-1.2924487975013592,-1.2739843282417893
2021-05-08 04:00:00,0.012577840531136864,-0.5178324616213268,-0.5407828403619805,-1.2639526628875837,-1.2713330055065246,-1.209102648013538,-0.335933806034463,-0.22016294648655657,-1.3392567960405592,0.6189656627157774,-1.3930420733874032,0.0,-0.670745364276519,-0.035251632763876294,-0.6315358340008876,-0.6661778054815976,-0.7839807203345811,-0.9255752777686983,-0.9677803610972029,-1.829484952904355,0.23251953055396496,1.9438155161352684,-1.2456398890437883,-1.229631815123627
2021-05-08 05:00:00,-0.048951291790082486,-0.6177898097405412,-0.6616941589457979,-1.134127368907856,-1.1346842310621361,-1.0983523995668367,-0.335933806034463,-0.22016294648655657,-1.3392567960405592,0.6595047576034526,-1.3930420733874032,0.0,-0.6688853358375101,0.10046469608338716,-0.6315358340008876,-0.6661778054815976,-0.6866500907118266,-0.9255752777686983,-1.0068147914794554,-1.8883967224391363,0.23251953055396496,1.8828026891977838,-1.1286176178998604,-1.1409267888873018
2021-05-08 06:00:00,-0.08586877118281418,-0.6977556882359128,-0.7221498182377064,-1.004302074928128,-1.020810252358479,-0.9654521014307953,-0.335933806034463,-0.22016294648655657,-1.3392567960405592,0.36221806176050503,-1.4274407336487047,0.0,-0.5283203295181197,0.35250930679973397,-0.6315358340008876,-0.6661778054815976,-0.589319461089072,-0.9255752777686983,-1.0458492218617084,-1.7509359268579807,-0.04192730756102211,1.1954550607301828,-1.0115953467559322,-1.0300455060918956
2021-05-08 07:00:00,-0.11048042411130184,-0.7577300971074412,-0.762453591098979,-0.7879265849619148,-0.7702874992104329,-0.7661016542267328,-0.335933806034463,-0.22016294648655657,-1.3392567960405592,0.07168788173217049,-1.3930420733874032,0.0,-0.25649045907438356,0.41067344773427567,-0.6315358340008876,-0.6661778054815976,-0.41087997344735516,-0.9255752777686983,-1.026332006670582,-1.5938378747652313,-0.2771674545167247,0.7445321366453356,-0.8009552586968619,-0.8082829405010831
2021-05-08 08:00:00,-0.11048042411130184,-0.7577300971074412,-0.7826054775296152,-0.5931886439923229,-0.49698995032165605,-0.5224511076439896,-0.335933806034463,-0.22016294648655657,-1.3392567960405592,-0.3269465513299636,-1.3930420733874032,0.0,-0.19351521049650922,0.43006149471245614,-0.3726335508965099,-0.3708093399239129,-0.2648840290132231,-0.9255752777686983,-1.026332006670582,-1.3385535401145137,-0.1987540721981572,0.7702719230095862,-0.6137196248665769,-0.5421678617921081
2021-05-08 09:00:00,-0.06125711825432653,-0.7177471578597556,-0.7221498182377064,-0.37681315402610965,-0.3375663801365362,-0.3452507101292681,-0.335933806034463,-0.22016294648655657,-0.9006259779656538,-0.8607113006843454,-1.4274407336487047,0.0,-0.03062986290901139,0.5076136826251783,0.06145655468701298,0.044700698508646323,-0.10266631297529841,-0.8793943984790719,-1.0068147914794554,-1.0439946924406085,-0.09093567151012699,1.1134690745329376,-0.3796750825787214,-0.298229039642214
2021-05-08 10:00:00,0.012577840531136864,-0.5977983401166984,-0.6415422725151617,-0.16043766405989643,-0.2692419929143418,-0.2345004616825668,-0.335933806034463,-0.22016294648655657,0.4152664762590625,-1.340423923521829,-1.4274407336487047,0.0,0.43225150005578655,0.56577782355972,0.5519007849841072,0.5210988129900366,0.05955140306262602,-0.7485485738251305,-0.948263145906077,-0.72979858825511,-1.1593180056006134,0.5433804728358155,-0.28605726566357853,-0.16517150028772687
2021-05-08 11:00:00,0.08641279931659981,-0.49784099199748366,-0.5004790675007078,-0.2469878600463814,-0.4286655630994616,-0.3674007598186079,0.0654340947079089,-0.22016294648655657,0.4152664762590625,-1.0363807118642694,-1.2554474323421971,0.0,0.27441480108845595,0.5270017296033587,0.46124414957531884,0.40577924882238475,-0.037779226560128866,-0.7485485738251305,-0.8701942851415712,-0.6708868187203292,-1.1201113144413295,0.46997441542665386,-0.28605726566357853,-0.34258155276037633
2021-05-08 12:00:00,0.13563610517357555,-0.39788364387826924,-0.39971963534752697,-0.16043766405989643,-0.01871923976629578,-0.05730006416784454,4.279797052502814,-0.22016294648655657,0.49501753409086313,-0.14452062433542764,-0.9114608297291822,0.0,0.02703101870026594,0.41067344773427567,0.24154473583690358,0.16868353255707125,0.04332963145883335,-0.6100059359562514,-0.811642639568192,-0.8083476143014847,-0.16934905382869453,1.1859218065212007,-0.052012723375722596,-0.05429021749232059
2021-05-08 13:00:00,0.19716523749479492,-0.2979262957590549,-0.2989602031943458,-0.052249919076789844,0.0723799431966296,0.09775028365753714,4.681164953245186,-0.22016294648655657,0.5348930630067639,0.43653973572124144,-0.705068868161373,0.0,0.03739403428903016,0.37189735377791444,0.20683386191912423,0.19025997829786506,0.14066026108158822,-0.563825056666625,-0.7921254243770661,-0.8868966403478594,0.28152789450306986,1.892335943406766,0.06500954776820538,0.056591065303085705
2021-05-08 14:00:00,0.2463885433517702,-0.21796041726368362,-0.1780488846105281,-0.3335380560328672,-0.4286655630994616,-0.3231006604399275,0.5671439706358737,-0.22016294648655657,0.5348930630067639,0.740582947378801,-0.5674742271161669,0.0,-0.06836186838605,0.37189735377791444,0.17620662022696598,0.09614907954588,-0.11888808457909107,-0.533037803806874,-0.7726082091859394,-0.9065338968594531,0.1345028026557552,0.7302322553318625,-0.3094617198923645,-0.298229039642214
2021-05-08 15:00:00,0.2340827168875266,-0.19796894763984046,-0.15789699817989156,-0.5499135459990804,-0.5880891332845815,-0.5446011573333301,1.319708784527821,-0.22016294648655657,0.5747685919226642,1.0648957064801987,-0.39548092580965943,0.0,-0.30777410032134456,0.35250930679973397,-0.19907918130761315,-0.23505753547141864,-0.24866225740943074,-0.41758560558280805,-0.7726082091859394,-0.8672593838362659,0.40894964077074364,0.6244131336121623,-0.496697353722649,-0.5199916052330266
2021-05-08 16:00:00,0.20947106395903853,-0.23795188688752678,-0.1780488846105281,-0.37681315402610965,-0.45144035884019335,-0.3895508095079485,-0.335933806034463,-0.22016294648655657,0.5747685919226642,0.7068003683057389,-0.2578862847644539,0.0,-0.16030041694277802,0.35250930679973397,-0.06472768108467893,-0.07446012683255573,-0.10266631297529841,-0.41758560558280805,-0.7530909939948135,-0.5727005361623608,0.3011312400827121,0.45948783579677344,-0.4264839910362924,-0.38693406587853946
2021-05-08 17:00:00,0.22177689042328255,-0.23795188688752678,-0.1982007710411646,-0.052249919076789844,-0.10981842272922196,-0.05730006416784454,-0.335933806034463,-0.22016294648655657,0.5747685919226642,0.4095136724627923,0.017302997325958323,0.0,0.1864620277581757,0.43006149471245614,0.34731081048049,0.3230286756687722,0.14066026108158822,-0.41758560558280805,-0.6945393484214344,-0.1603181494188936,-0.13014236266941007,-0.0991608608495703,-0.1924394487484365,-0.07646647405140138
2021-05-08 18:00:00,0.29561184920874595,-0.15798600839215485,-0.13774511174925574,0.6401516488150922,0.5506506537519898,0.7844018240270856,-0.335933806034463,-0.22016294648655657,0.5747685919226642,-0.3269465513299636,0.12049897810986307,0.0,0.4202941743764433,0.9147626691669686,0.8230539647653482,0.7795257881127255,0.6110916375915688,-0.35601109986330626,-0.5969532724658027,0.3895250329057292,-0.9828878953838353,-0.2793393653993295,0.4628852696575603,0.6331737358391988
2021-05-08 19:00:00,0.3940584609226966,0.021937218222430787,0.04362186612647082,0.05593782590631676,0.0040555559744351625,0.009150084900176405,-0.335933806034463,-0.22016294648655657,0.6146441208385649,-0.4958594466952745,0.18929629863246583,0.0,-0.19192090040593004,0.6239419644942609,-0.0745283984261696,-0.13923032853550688,0.1893255758929651,-0.2636493412840535,-0.47984998131904427,0.546623084998478,-0.8260611307467003,-0.38039186001453873,0.2522451815984903,0.012238552184923347
2021-05-08 20:00:00,0.3940584609226966,0.08191162709395956,0.12422941184901548,-0.16043766405989643,-0.08704362698849022,-0.10160016354652492,-0.335933806034463,-0.22016294648655657,0.6146441208385649,-0.583694152285236,0.15489763837116444,0.0,-0.5588779395875524,-0.015863585785695848,-0.48738361643646283,-0.541377681821779,0.02710785985504067,-0.2636493412840535,-0.3627466901722866,0.5858975980216659,-0.7280444028484905,-0.47191110042076545,0.04160509353941945,-0.1429952437286453
2021-05-08 21:00:00,0.3571409815299653,0.06192015747011641,0.10407752541837896,-0.22535031104976055,-0.1325932184699529,-0.16805031261454587,-0.335933806034463,-0.22016294648655657,0.6146441208385649,-0.583694152285236,0.15489763837116444,0.0,-0.6587880385971758,-0.34546038441476445,-0.6241852959947697,-0.6621322219051987,-0.005335683352544097,-0.2636493412840535,-0.2846778294077808,0.5662603415100719,-0.5908209837909962,-0.5272039748328611,-0.07541717760450853,-0.23170026996497
2021-05-08 22:00:00,0.3202235021372336,0.0019457485985883347,0.04362186612647082,-0.31190050703624556,-0.24646719717361004,-0.2566505113719066,-0.335933806034463,-0.22016294648655657,0.6146441208385649,-0.5026159625098866,0.12049897810986307,0.0,-0.6617109404299041,-0.6944452300220139,-0.6315358340008876,-0.6661778054815976,-0.07022276976771363,-0.2636493412840535,-0.24564339902552823,0.4877113154636975,-0.532010947052071,-0.6082366356092078,-0.16903499451965057,-0.298229039642214
2021-05-08 23:00:00,0.2833060227445019,-0.058028660272940444,-0.016833793165438038,-0.31190050703624556,-0.2920167886550735,-0.300950610750587,-0.335933806034463,-0.22016294648655657,0.6146441208385649,-0.38775519366147493,0.12049897810986307,0.0,-0.6627738138236235,-1.0240420286510825,-0.6315358340008876,-0.6661778054815976,-0.07022276976771363,-0.2636493412840535,-0.24564339902552823,0.4091622894173224,-0.3555808368352936,-0.5758235712986693,-0.21584390297722159,-0.34258155276037633
2021-05-09 00:00:00,0.25869436981601424,-0.11800306914446923,-0.09744133888798341,-0.5066384480058375,-0.49698995032165605,-0.5003010579546499,-0.335933806034463,-0.22016294648655657,0.6146441208385649,-0.12425107689159054,0.08610031784856108,0.0,-0.663836687217343,-1.1985344514547072,-0.6315358340008876,-0.6661778054815976,-0.21621871420184566,-0.2636493412840535,-0.24564339902552823,0.23242698081297972,0.007081056388082775,-0.5043241647313045,-0.4264839910362924,-0.5199916052330266
2021-05-09 01:00:00,0.20947106395903853,-0.177977478015998,-0.15789699817989156,-0.6797388399788082,-0.7019631119882389,-0.6996515051587119,-0.335933806034463,-0.22016294648655657,0.6146441208385649,0.21357471383903126,0.08610031784856108,0.0,-0.6651652789594922,-1.1985344514547072,-0.6315358340008876,-0.6661778054815976,-0.34599288703218534,-0.2636493412840535,-0.2846778294077808,0.03605441569704306,0.3599412768216388,-0.4394980361102269,-0.6371240790953625,-0.6974016577056767
2021-05-09 02:00:00,0.1602477581020632,-0.2779348261352124,-0.25865643033307273,-0.7879265849619148,-0.8158370906918961,-0.8104017536054132,-0.335933806034463,-0.22016294648655657,-1.1797546803769572,0.36221806176050503,0.017302997325958323,0.0,-0.6656967156563519,-1.1985344514547072,-0.6315358340008876,-0.6661778054815976,-0.4271017450511475,-0.8716975852641341,-0.3237122597900333,-0.14068089290730001,0.44815633193002674,-0.3985050430116043,-0.7541463502392904,-0.8304591970601642
2021-05-09 03:00:00,0.09871862578084387,-0.35790070463058365,-0.35941586248625396,-0.8744767809484002,-0.9069362736548219,-0.8990019523627744,-0.335933806034463,-0.22016294648655657,-1.3392567960405592,0.30140941942899274,-0.05149432319664443,0.0,-0.6656967156563519,-1.1985344514547072,-0.6315358340008876,-0.6661778054815976,-0.5082106030701098,-0.9255752777686983,-0.38226390536341254,-0.1603181494188936,0.40894964077074364,-0.3937384159071133,-0.8711686213832184,-0.9191642232964894
2021-05-09 04:00:00,0.04949531992386856,-0.4378665831259556,-0.4400234082087993,-0.8961143299450214,-0.9297110693955533,-0.9211520020521144,-0.335933806034463,-0.22016294648655657,-1.3392567960405592,0.11222697661984472,-0.1202916437192478,0.0,-0.6656967156563519,-1.1985344514547072,-0.6315358340008876,-0.6661778054815976,-0.5082106030701098,-0.9255752777686983,-0.4408155509367917,-0.10140637988411282,0.3207345856623543,-0.396598392169808,-0.8945730756120044,-0.9413404798555706
